3510.000000 0.0002
3520.000000 0.0002
3530.000000 0.0003
3540.000000 0.0003
3550.000000 0.0004
3560.000000 0.0005
3570.000000 0.0006
3580.000000 0.0007
3590.000000 0.0009
3600.000000 0.0011
3610.000000 0.0013
3620.000000 0.0017
3630.000000 0.0021
3640.000000 0.0025
3650.000000 0.003
3660.000000 0.0037
3670.000000 0.0044
3680.000000 0.0054
3690.000000 0.0065
3700.000000 0.008
3710.000000 0.0099
3720.000000 0.0124
3730.000000 0.0157
3740.000000 0.0197
3750.000000 0.0245
3760.000000 0.0307
3770.000000 0.0387
3780.000000 0.0493
3790.000000 0.0625
3800.000000 0.0792
3810.000000 0.1002
3820.000000 0.1259
3830.000000 0.1555
3840.000000 0.1887
3850.000000 0.2269
3860.000000 0.2727
3870.000000 0.3268
3880.000000 0.3823
3890.000000 0.4255
3900.000000 0.4459
3910.000000 0.449
3920.000000 0.4525
3930.000000 0.4725
3940.000000 0.5136
3950.000000 0.5682
3960.000000 0.6209
3970.000000 0.6554
3980.000000 0.668
3990.000000 0.6709
4000.000000 0.6788
4010.000000 0.698
4020.000000 0.7238
4030.000000 0.7423
4040.000000 0.7402
4050.000000 0.7174
4060.000000 0.6868
4070.000000 0.6649
4080.000000 0.6612
4090.000000 0.6771
4100.000000 0.7058
4110.000000 0.7355
4120.000000 0.7517
4130.000000 0.7477
4140.000000 0.7281
4150.000000 0.7048
4160.000000 0.6901
4170.000000 0.6915
4180.000000 0.7086
4190.000000 0.736
4200.000000 0.7656
4210.000000 0.7895
4220.000000 0.8047
4230.000000 0.8125
4240.000000 0.8188
4250.000000 0.8296
4260.000000 0.8448
4270.000000 0.8602
4280.000000 0.869
4290.000000 0.8645
4300.000000 0.8452
4310.000000 0.817
4320.000000 0.7899
4330.000000 0.7727
4340.000000 0.77
4350.000000 0.7816
4360.000000 0.805
4370.000000 0.8332
4380.000000 0.8582
4390.000000 0.8739
4400.000000 0.8784
4410.000000 0.8745
4420.000000 0.8669
4430.000000 0.8608
4440.000000 0.8589
4450.000000 0.8606
4460.000000 0.8629
4470.000000 0.8635
4480.000000 0.8605
4490.000000 0.8546
4500.000000 0.8476
4510.000000 0.8425
4520.000000 0.8418
4530.000000 0.8464
4540.000000 0.8552
4550.000000 0.867
4560.000000 0.8788
4570.000000 0.8877
4580.000000 0.8926
4590.000000 0.8941
4600.000000 0.8926
4610.000000 0.8894
4620.000000 0.885
4630.000000 0.8811
4640.000000 0.8778
4650.000000 0.8749
4660.000000 0.8726
4670.000000 0.8718
4680.000000 0.8718
4690.000000 0.8722
4700.000000 0.8721
4710.000000 0.8701
4720.000000 0.8647
4730.000000 0.8555
4740.000000 0.8432
4750.000000 0.8294
4760.000000 0.817
4770.000000 0.8085
4780.000000 0.8053
4790.000000 0.8076
4800.000000 0.8131
4810.000000 0.8187
4820.000000 0.8202
4830.000000 0.8098
4840.000000 0.7801
4850.000000 0.726
4860.000000 0.6459
4870.000000 0.5451
4880.000000 0.4362
4890.000000 0.3336
4900.000000 0.2464
4910.000000 0.1778
4920.000000 0.1267
4930.000000 0.0904
4940.000000 0.0649
4950.000000 0.0467
4960.000000 0.0339
4970.000000 0.0248
4980.000000 0.0182
4990.000000 0.0135
5000.000000 0.01
5010.000000 0.0075
5020.000000 0.0057
5030.000000 0.0044
5040.000000 0.0034
5050.000000 0.0026
5060.000000 0.0021
5070.000000 0.0017
5080.000000 0.0014
5090.000000 0.0012
5100.000000 0.001
5110.000000 0.0009
5120.000000 0.0007
5130.000000 0.0006
5140.000000 0.0005
5150.000000 0.0005
5160.000000 0.0004
5170.000000 0.0003
5180.000000 0.0003
5190.000000 0.0002
5200.000000 0.0002
5210.000000 0.0002
5220.000000 0.0002
